oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
35490,6956,5,1001,מגורים,79.11985013905199,333.51235242579105,Polygon,316,72056.72045232297
35491,7241,2022,1008,תחבורה,6.324502538305443,1.0326860964066635,Polygon,1042,154403.48991691714
35492,7244,58,1005,מבנים ומוסדות ציבור,330.10189151462913,6478.958802770958,Polygon,1042,154403.48991691714
35493,6616,11,0,ללא סיווג,153.38539713431874,1243.7520762218614,Polygon,1211,656426.6106804566
35494,6616,2662,1006,שטחים פתוחים,58.053172736913965,100.66611972280965,Polygon,1211,656426.6106804566
35495,7241,34,1008,תחבורה,42.552746223616126,92.43483839150281,Polygon,1042,154403.48991691714
35496,7241,36,1008,תחבורה,77.1861041547728,58.6913362431832,Polygon,1042,154403.48991691714
35497,9018,47,1001,מגורים,65.44612008351207,251.0391711087097,Polygon,1512,199743.36611560453
35498,6110,2939,1008,תחבורה,40.82026226077235,1.6580546324241858,Polygon,613,472734.8582633601
35498,6110,2939,1008,תחבורה,1161.9815807972334,8807.881956650706,Polygon,1426,159666.58485320772
35498,6110,2939,1008,תחבורה,738.3564424547511,326.2746764762958,Polygon,1427,263097.9590495742
35499,6914,58,1001,מגורים,96.61584006446095,535.2186894282147,Polygon,521,124709.64088576622
35500,6914,59,1001,מגורים,70.8968859075498,300.3165409981046,Polygon,521,124709.64088576622
35501,7072,2255,1008,תחבורה,115.1360998794838,373.70900567510216,Polygon,711,203460.0893537748
35502,6628,2453,1008,תחבורה,562.7090817554421,5828.9935386193965,Polygon,111,534314.6075865291
35502,6628,2453,1008,תחבורה,146.60658993191558,885.5318127528765,Polygon,121,423741.9801468383
35502,6628,2453,1008,תחבורה,151.18118942458688,831.9180952780015,Polygon,122,413285.41929599183
35502,6628,2453,1008,תחבורה,540.128924610546,3710.0807210163644,Polygon,123,269915.97944123956
35503,6163,2226,1008,תחבורה,43.32606877571446,5.482825001508267,Polygon,922,326970.1792444084
35503,6163,2226,1008,תחבורה,456.19207437513086,3084.7439155679717,Polygon,1042,154403.48991691714
35504,7244,20,1005,מבנים ומוסדות ציבור,249.48318985576748,2983.2721378108536,Polygon,1041,149205.23928298178
35505,7241,38,1008,תחבורה,153.51344496145322,207.34826920454364,Polygon,1042,154403.48991691714
35506,6907,2132,1008,תחבורה,44.87687427419846,72.09063936789605,Polygon,512,97766.6613528302
35507,6907,170,1008,תחבורה,39.227273110118915,46.26651030990349,Polygon,511,199770.89613972438
35508,6625,2229,1005,מבנים ומוסדות ציבור,232.71662306412713,3529.7699941504234,Polygon,222,353566.9454627961
35509,6163,53,1008,תחבורה,756.108395395084,6180.637496879862,Polygon,922,326970.1792444084
35510,6163,2017,1006,שטחים פתוחים,217.48868626159535,1424.654425985271,Polygon,922,326970.1792444084
35511,7429,74,1001,מגורים,95.803358409572,571.5825370887776,Polygon,516,129745.3178930239
35512,7430,41,1001,מגורים,93.95228539737539,553.140811474047,Polygon,543,74206.66632859137
35513,6625,722,1008,תחבורה,52.71144530816618,111.41344474782136,Polygon,213,368425.08436147496
35513,6625,722,1008,תחבורה,15.202170826375594,11.027303326185269,Polygon,222,353566.9454627961
35514,6625,1388,1008,תחבורה,177.5353055445483,1259.8726364328202,Polygon,222,353566.9454627961
35515,80048,4,1001,מגורים,30.93808265211956,13.553859961850314,Polygon,553,48645.93688064453
35516,7431,12,1001,מגורים,89.15165924226216,496.4985992961314,Polygon,543,74206.66632859137
35517,6918,91,1009,שטח לתכנון בעתיד,97.99142076378604,576.2769491639104,Polygon,541,166064.22400388742
35518,7465,2111,1002,מסחר,111.27458590714122,749.3225907437499,Polygon,523,136554.98030136205
35519,6918,83,1002,מסחר,127.08586439960284,887.696096842288,Polygon,541,166064.22400388742
35520,7244,30,1008,תחבורה,70.43555167818035,137.423969249938,Polygon,1042,154403.48991691714
35521,6914,39,1001,מגורים,97.69482278904088,557.2256392116068,Polygon,521,124709.64088576622
35522,7072,19,1001,מגורים,82.17748796967818,420.9387109718541,Polygon,711,203460.0893537748
35523,6129,2001,1008,תחבורה,58.705735428768605,91.64408036672589,Polygon,1041,149205.23928298178
35524,6163,180,1001,מגורים,150.4968750555738,1125.0300775444869,Polygon,1042,154403.48991691714
35525,7055,17,1008,תחבורה,323.1678885405771,1831.0652513118155,Polygon,732,233992.88291142974
35525,7055,17,1008,תחבורה,246.31158430255886,67.17099590796511,Polygon,733,289571.9031808734
35526,6993,80,1008,תחבורה,402.6149621449757,362.4962613802317,Polygon,732,233992.88291142974
35526,6993,80,1008,תחבורה,737.9215670354658,4370.927708051831,Polygon,733,289571.9031808734
35527,80048,6,1001,מגורים,87.28496820770235,444.8467059887248,Polygon,553,48645.93688064453
35528,7435,1,1001,מגורים,96.99828064862625,543.5120742990562,Polygon,553,48645.93688064453
35529,7437,24,1001,מגורים,84.14362507191288,427.01193726013236,Polygon,516,129745.3178930239
35530,80047,15,1001,מגורים,93.68032774608866,444.4727894367859,Polygon,553,48645.93688064453
35531,80047,7,1001,מגורים,91.7509601296594,485.1828684656049,Polygon,553,48645.93688064453
35532,80048,19,1001,מגורים,104.00365909147652,647.9544108278116,Polygon,553,48645.93688064453
35533,80048,22,1008,תחבורה,336.05051973587626,1558.6559608975824,Polygon,553,48645.93688064453
35534,80047,2,1001,מגורים,84.46900718678675,438.3347302382555,Polygon,553,48645.93688064453
35535,7244,46,1001,מגורים,169.68902161592843,1313.3254779026574,Polygon,1042,154403.48991691714
35536,6163,2224,1008,תחבורה,7.997771543570082,0.9182628011213501,Polygon,922,326970.1792444084
35536,6163,2224,1008,תחבורה,220.86101209157846,566.8051675176795,Polygon,1042,154403.48991691714
35537,7456,20,1003,תעסוקה,222.3297694972296,3068.918011126106,Polygon,552,208401.81775110704
35538,6937,2053,1008,תחבורה,275.380782177158,1278.3611779418184,Polygon,552,208401.81775110704
35539,6973,273,1001,מגורים,82.4922501149165,415.43328990098064,Polygon,822,270217.532843293
35540,6950,9,1003,תעסוקה,106.25417368888495,635.718804584518,Polygon,624,245722.31354984327
35541,6950,2162,1008,תחבורה,140.31275606134398,324.1462392117552,Polygon,624,245722.31354984327
35542,6976,12,1003,תעסוקה,95.17472312220846,504.09396539323564,Polygon,624,245722.31354984327
35543,6896,3246,1005,מבנים ומוסדות ציבור,333.11084320326785,6498.027917862081,Polygon,1132,559732.7583810384
35544,6634,2643,1008,תחבורה,133.36356394034468,326.6595835567293,Polygon,1131,325834.774426683
35544,6634,2643,1008,תחבורה,403.49992820560345,3239.5657100325457,Polygon,1132,559732.7583810384
35545,6634,2644,1006,שטחים פתוחים,134.9439943414556,843.9437899463802,Polygon,1132,559732.7583810384
35546,6885,2489,1011,מגורים-תעסוקה מעורב,211.59653881507697,2042.4468355301656,Polygon,1132,559732.7583810384
35547,6900,2234,1006,שטחים פתוחים,145.4429828722324,728.9996587262065,Polygon,1112,3148613.296171895
35548,6900,2242,1008,תחבורה,44.71021535900675,13.176333398820066,Polygon,1112,3148613.296171895
35549,6896,3254,1005,מבנים ומוסדות ציבור,422.6699762131761,6193.510999933651,Polygon,1112,3148613.296171895
35550,7244,2005,1006,שטחים פתוחים,116.26915501557674,503.0335946323177,Polygon,1041,149205.23928298178
35551,6985,2395,1001,מגורים,22.99800310983921,31.52712730477301,Polygon,833,448312.4644753149
35552,6983,66,1001,מגורים,22.03463280663719,19.405259899273197,Polygon,833,448312.4644753149
35553,6983,2052,1001,מגורים,53.49281870668283,117.3369587877865,Polygon,833,448312.4644753149
35554,6983,14,1001,מגורים,97.76732460691993,611.8194393159558,Polygon,832,353787.9401749411
35555,6984,104,1001,מגורים,94.34622122373716,569.3921389019433,Polygon,832,353787.9401749411
35556,6982,73,1001,מגורים,89.32996854931716,502.73560605868147,Polygon,833,448312.4644753149
35557,6970,122,1006,שטחים פתוחים,139.4570462218937,737.836025665754,Polygon,832,353787.9401749411
35558,6129,2049,1008,תחבורה,100.11492700615082,278.0877715173767,Polygon,1041,149205.23928298178
35559,6983,2030,1005,מבנים ומוסדות ציבור,237.14718320817346,3470.215441391746,Polygon,832,353787.9401749411
35560,6982,72,1001,מגורים,62.29830213347969,80.27851368358976,Polygon,833,448312.4644753149
35561,6970,2150,1008,תחבורה,265.58481192042274,1229.7514145410387,Polygon,832,353787.9401749411
35562,7077,2184,1008,תחבורה,2.627539897300167,0.03897305733395052,Polygon,611,245643.6340782615
35562,7077,2184,1008,תחבורה,149.2034972444706,1045.7816764478673,Polygon,624,245722.31354984327
35563,8839,2009,1008,תחבורה,187.08575248731125,1210.8528960000688,Polygon,611,245643.6340782615
35563,8839,2009,1008,תחבורה,160.42631499999737,104.25204810554497,Polygon,624,245722.31354984327
35564,7241,21,1001,מגורים,148.66235709776126,1061.8932588071737,Polygon,1042,154403.48991691714
35565,6959,2004,1008,תחבורה,368.1188622775124,1702.3690566323369,Polygon,316,72056.72045232297
35566,6110,2935,1006,שטחים פתוחים,156.44408979445546,1234.1040352628768,Polygon,1426,159666.58485320772
35567,6625,3185,1008,תחבורה,228.35152459567834,1227.5700005707533,Polygon,212,331441.45344205084
35567,6625,3185,1008,תחבורה,216.80435447775028,1633.6130273842477,Polygon,213,368425.08436147496
35567,6625,3185,1008,תחבורה,404.1809341876229,2109.58760405182,Polygon,221,330084.0198348045
35567,6625,3185,1008,תחבורה,394.40246880295535,2524.994210411955,Polygon,222,353566.9454627961
35568,80047,11,1001,מגורים,88.26539278545694,455.46125576965426,Polygon,553,48645.93688064453
35569,80047,17,1001,מגורים,89.96658987599416,447.05834148916205,Polygon,553,48645.93688064453
35570,80047,9,1001,מגורים,87.9829972454332,456.04930955092897,Polygon,553,48645.93688064453
35571,7437,48,1008,תחבורה,341.1707227059321,1597.206464863038,Polygon,516,129745.3178930239
35572,7437,44,1001,מגורים,68.15323567393683,286.8985913459026,Polygon,516,129745.3178930239
35573,80047,12,1001,מגורים,77.25781337374875,328.4910503734373,Polygon,553,48645.93688064453
35574,80047,24,1008,תחבורה,37.33634114527164,66.65364009263371,Polygon,543,74206.66632859137
35574,80047,24,1008,תחבורה,162.92214425029084,926.1605558511213,Polygon,553,48645.93688064453
35575,7437,23,1001,מגורים,87.45591325035815,442.53435783422896,Polygon,516,129745.3178930239
35576,80048,2002,1001,מגורים,96.78992790001324,575.3433697909609,Polygon,553,48645.93688064453
35577,7045,2321,1001,מגורים,84.53283530950452,444.5452339745211,Polygon,1523,237664.47299252698
35578,7244,78,1006,שטחים פתוחים,217.55854124068523,1389.1828018829538,Polygon,1042,154403.48991691714
35579,7456,11,1002,מסחר,86.42940740794955,421.5639358863018,Polygon,552,208401.81775110704
35580,6973,2619,1008,תחבורה,707.9012406459628,1237.1070916287954,Polygon,821,178748.44764849124
35580,6973,2619,1008,תחבורה,3369.3190851346244,13767.773682162253,Polygon,822,270217.532843293
35580,6973,2619,1008,תחבורה,189.85864059956847,145.20159748144783,Polygon,823,348075.9657045019
35581,7456,2069,1008,תחבורה,244.4242362631307,1031.3524667265835,Polygon,552,208401.81775110704
35582,6950,6,1003,תעסוקה,139.33679275666987,1222.2156970094486,Polygon,624,245722.31354984327
35583,6885,48,1006,שטחים פתוחים,144.3973800404544,890.4827705898028,Polygon,1132,559732.7583810384
35584,6900,2228,1006,שטחים פתוחים,390.63977749204423,9067.499567580595,Polygon,1112,3148613.296171895
35585,6110,2827,1001,מגורים,260.96326531759996,4039.166633906555,Polygon,1426,159666.58485320772
35586,6110,2834,1006,שטחים פתוחים,127.58143974138954,362.5077571112601,Polygon,1426,159666.58485320772
35587,6615,325,1001,מגורים,89.87538650654196,495.8108572343099,Polygon,1211,656426.6106804566
35588,6615,327,1001,מגורים,95.32426945138052,567.4514761442695,Polygon,1211,656426.6106804566
35589,6615,320,1001,מגורים,120.33116458045623,903.5572203781276,Polygon,1211,656426.6106804566
35590,7024,115,1001,מגורים,96.8940198819759,489.15195618749,Polygon,1522,230514.86957245372
35591,7024,202,1008,תחבורה,223.60659292367296,939.5749878113,Polygon,1522,230514.86957245372
35592,7024,100,1001,מגורים,62.63132917068751,217.2912742767405,Polygon,1522,230514.86957245372
35593,7024,138,1001,מגורים,49.15431504136714,150.972577053156,Polygon,721,244921.92061133427
35594,7095,2131,1008,תחבורה,25.429008617024646,14.147694735134888,Polygon,914,326779.6405963095
35595,6637,391,1001,מגורים,107.83247904163845,723.300028014117,Polygon,1222,405574.26711428136
35596,6952,31,1001,מגורים,79.63854702464336,390.85281043189946,Polygon,1323,86666.53339066547
35597,6952,143,1008,תחבורה,210.50836968602277,946.7637705908351,Polygon,1323,86666.53339066547
35598,7465,40,1004,מלונאות/תיירות,67.52337748741196,230.38272518871628,Polygon,523,136554.98030136205
35599,7226,2231,1008,תחבורה,80.8526815821234,132.48617600010562,Polygon,513,101024.83195534137
35600,7465,2150,1008,תחבורה,11.830771152436267,3.6942194462814295,Polygon,523,136554.98030136205
35601,7465,2136,1005,מבנים ומוסדות ציבור,102.82078641867425,248.60764459782013,Polygon,523,136554.98030136205
35601,7465,2136,1005,מבנים ומוסדות ציבור,99.6914737573044,237.58776207717466,Polygon,541,166064.22400388742
35602,7437,26,1001,מגורים,99.37643251512317,590.6577342634457,Polygon,516,129745.3178930239
35603,7437,45,1008,תחבורה,349.0161880226547,1720.4867055429543,Polygon,516,129745.3178930239
35604,7430,2006,1001,מגורים,76.41226379124701,339.9517754188748,Polygon,543,74206.66632859137
35605,80047,21,1001,מגורים,77.92380638627792,340.4096032501292,Polygon,553,48645.93688064453
35606,80047,20,1001,מגורים,85.5624977538479,423.05962537139425,Polygon,553,48645.93688064453
35607,80047,1,1001,מגורים,81.05421861226817,396.7407874837401,Polygon,553,48645.93688064453
35608,6163,2225,1008,תחבורה,177.3809997136202,1086.1377203795523,Polygon,1042,154403.48991691714
35609,6973,272,1008,תחבורה,64.90011546246885,77.4294288179158,Polygon,822,270217.532843293
35610,6973,2412,1001,מגורים,90.20603791360678,429.0535447094886,Polygon,822,270217.532843293
35611,7454,2062,1006,שטחים פתוחים,352.14893269715685,981.0282307504258,Polygon,552,208401.81775110704
35612,6885,2490,1011,מגורים-תעסוקה מעורב,330.56499693701005,6949.032008387131,Polygon,1132,559732.7583810384
35613,6900,2246,1003,תעסוקה,208.62894743511947,2506.4029032931603,Polygon,1112,3148613.296171895
35614,7015,16,1001,מגורים,236.23492812073354,900.6710670321406,Polygon,711,203460.0893537748
35615,7096,95,1003,תעסוקה,397.69251700770127,4685.82505307486,Polygon,914,326779.6405963095
35616,7096,2136,1008,תחבורה,126.1473704890034,496.7395258018198,Polygon,914,326779.6405963095
35616,7096,2136,1008,תחבורה,75.7122912796504,16.50894637414247,Polygon,915,206431.76886856044
35616,7096,2136,1008,תחבורה,50.68498857227145,142.70589673336875,Polygon,931,189293.59921406765
35617,7096,2110,1008,תחבורה,249.9577489491016,820.2618674894023,Polygon,914,326779.6405963095
35618,6896,3260,1006,שטחים פתוחים,245.86033176258223,2649.423007616162,Polygon,1112,3148613.296171895
35619,6884,2437,1006,שטחים פתוחים,62.741197044291724,237.1284798749524,Polygon,1112,3148613.296171895
35619,6884,2437,1006,שטחים פתוחים,51.98934599185749,136.79716625401682,Polygon,1123,341567.9901901217
35620,6896,3263,1003,תעסוקה,313.4835307614654,3862.562840394099,Polygon,1112,3148613.296171895
35621,6896,3265,1008,תחבורה,128.94759992252136,696.0835523817495,Polygon,1112,3148613.296171895
35622,6896,3268,1003,תעסוקה,256.6784699038076,3334.8206232910275,Polygon,1112,3148613.296171895
35623,6902,227,1008,תחבורה,32.10378587723278,14.693285879992931,Polygon,326,109498.64609283455
35624,6902,2027,1001,מגורים,86.52305715454294,427.8586419376447,Polygon,326,109498.64609283455
35625,6335,2583,1001,מגורים,121.7575505099009,902.2027303424479,Polygon,1213,580609.3932878867
35626,6335,2604,1001,מגורים,103.99090983959351,604.3153649754166,Polygon,1213,580609.3932878867
35627,7096,2152,1006,שטחים פתוחים,145.36038926863006,573.0368988323848,Polygon,914,326779.6405963095
35628,7107,2609,1008,תחבורה,43.50817613095276,114.28020668809235,Polygon,914,326779.6405963095
35628,7107,2609,1008,תחבורה,13.525071395930617,7.409287179486858,Polygon,623,243866.16790664033
35629,6900,2274,1005,מבנים ומוסדות ציבור,259.34219420491644,3514.82634281539,Polygon,1112,3148613.296171895
35630,8937,2080,1008,תחבורה,69.85361671669685,292.4872170915898,Polygon,552,208401.81775110704
35630,8937,2080,1008,תחבורה,31.8562233683281,21.218092194885543,Polygon,815,231806.0595833161
35631,7445,2022,1008,תחבורה,189.7019660221984,526.2097782065805,Polygon,552,208401.81775110704
35632,7445,2030,1003,תעסוקה,237.69597001601312,3609.5950559620787,Polygon,552,208401.81775110704
35633,7108,2193,1006,שטחים פתוחים,117.51221817828103,406.0414758943776,Polygon,931,189293.59921406765
35634,7087,2301,1008,תחבורה,61.11380344413992,219.1528142818289,Polygon,715,306667.3341530786
35635,6213,1493,1011,מגורים-תעסוקה מעורב,231.34420069623363,3031.7124262277302,Polygon,1417,124071.3509954968
35636,6213,421,1001,מגורים,96.96128917679334,528.6254396967003,Polygon,1417,124071.3509954968
35637,6927,82,1001,מגורים,59.757555365449505,222.12236583435967,Polygon,533,316438.25272633473
35638,7444,2014,1002,מסחר,196.23283363577434,2407.4018234875557,Polygon,552,208401.81775110704
35639,7088,2357,1008,תחבורה,350.3965841395182,1053.550081674198,Polygon,715,306667.3341530786
35640,6952,27,1001,מגורים,81.65475072025062,409.5063804503936,Polygon,1323,86666.53339066547
35641,6952,29,1001,מגורים,82.28146994677503,407.70372371024575,Polygon,1323,86666.53339066547
35642,7466,2129,1008,תחבורה,80.05649669197196,213.35069653471717,Polygon,523,136554.98030136205
35643,7466,81,1005,מבנים ומוסדות ציבור,211.72005272251602,542.5239003315305,Polygon,523,136554.98030136205
35643,7466,81,1005,מבנים ומוסדות ציבור,212.8033971672282,642.2197282945594,Polygon,541,166064.22400388742
35644,6913,31,1002,מסחר,87.20810637188251,391.7331197055702,Polygon,513,101024.83195534137
35645,7465,2142,1008,תחבורה,113.59846167184938,347.35573085864223,Polygon,521,124709.64088576622
35645,7465,2142,1008,תחבורה,115.89470862087467,310.1618351772079,Polygon,523,136554.98030136205
35646,6214,2375,1001,מגורים,114.5174611819216,815.445265804511,Polygon,323,137989.22320596903
35647,6946,9,1011,מגורים-תעסוקה מעורב,90.29218068642628,444.85127610019924,Polygon,815,231806.0595833161
35648,6946,4,1002,מסחר,87.49460063249258,426.6640889683261,Polygon,815,231806.0595833161
35649,6628,2438,1006,שטחים פתוחים,701.7410399102453,10801.46142087369,Polygon,121,423741.9801468383
35649,6628,2438,1006,שטחים פתוחים,414.6362630562749,4037.6302347172204,Polygon,122,413285.41929599183
35650,6628,864,1001,מגורים,382.78703448037635,6265.553430754198,Polygon,123,269915.97944123956
35651,7087,2085,1008,תחבורה,57.372594823178495,78.02023401381632,Polygon,715,306667.3341530786
35652,7241,37,1008,תחבורה,109.81110821809446,147.1597979056814,Polygon,1042,154403.48991691714
35653,9018,2032,1008,תחבורה,115.85271778348131,244.363272208682,Polygon,1512,199743.36611560453
35654,7095,2077,1008,תחבורה,251.3774416508852,1393.1397014099814,Polygon,914,326779.6405963095
35655,7024,146,1001,מגורים,44.51979231743447,121.50097054446289,Polygon,721,244921.92061133427
35656,7024,108,1001,מגורים,83.24629618016039,392.8093379789883,Polygon,1522,230514.86957245372
35657,6110,2829,1006,שטחים פתוחים,169.34230231810915,559.087478783735,Polygon,1426,159666.58485320772
35658,6615,319,1001,מגורים,106.76412739927072,722.7481406077038,Polygon,1211,656426.6106804566
35659,7024,112,1001,מגורים,94.30381705034596,478.2207560801315,Polygon,1522,230514.86957245372
35660,7024,104,1001,מגורים,58.68326049127995,214.66148570864868,Polygon,1522,230514.86957245372
35661,7024,167,1001,מגורים,67.75143367200522,285.1283179474235,Polygon,721,244921.92061133427
35662,7024,2302,1006,שטחים פתוחים,78.53172303156946,313.57598037624905,Polygon,721,244921.92061133427
35663,7088,2356,1008,תחבורה,349.68075408961255,984.6262386673426,Polygon,715,306667.3341530786
35664,6615,314,1005,מבנים ומוסדות ציבור,279.3706133503557,3390.0802935607217,Polygon,1211,656426.6106804566
35665,6637,575,1006,שטחים פתוחים,125.41661894517632,250.1993398179202,Polygon,1222,405574.26711428136
35666,6637,873,1001,מגורים,107.34014698418041,717.8496190619035,Polygon,1222,405574.26711428136
35667,7446,3,1010,אחר,111.19159425924572,716.1875026990784,Polygon,552,208401.81775110704
35668,7465,36,1004,מלונאות/תיירות,58.96479653538918,213.3151865224231,Polygon,523,136554.98030136205
35669,6900,2236,1006,שטחים פתוחים,151.90656613331424,767.9152357834306,Polygon,1112,3148613.296171895
35670,6900,2250,1005,מבנים ומוסדות ציבור,268.75535946212125,4328.19868651382,Polygon,1112,3148613.296171895
35671,6884,2436,1005,מבנים ומוסדות ציבור,118.28618209228391,613.2669540550465,Polygon,1112,3148613.296171895
35671,6884,2436,1005,מבנים ומוסדות ציבור,104.71273685208372,302.9688354621072,Polygon,1123,341567.9901901217
35672,6896,3267,1003,תעסוקה,265.54163049778157,2909.303769528247,Polygon,1112,3148613.296171895
35673,6902,279,1008,תחבורה,32.16723170142399,15.083531520742886,Polygon,326,109498.64609283455
35674,7015,9,1001,מגורים,126.9122137634794,797.4150055828964,Polygon,711,203460.0893537748
35675,7015,2062,1008,תחבורה,140.636724708878,661.0893801143745,Polygon,711,203460.0893537748
35676,7108,2070,1003,תעסוקה,226.35571583648473,3041.7493562085942,Polygon,931,189293.59921406765
35677,6900,2272,1005,מבנים ומוסדות ציבור,189.17828297741414,2216.610829965356,Polygon,1112,3148613.296171895
35678,7045,2555,1008,תחבורה,325.3227187511468,979.3421806977443,Polygon,1523,237664.47299252698
35679,7443,2018,1008,תחבורה,60.24408936620479,68.74898719141132,Polygon,552,208401.81775110704
35680,7443,2004,1002,מסחר,90.0675711261157,484.77142259437096,Polygon,552,208401.81775110704
35681,7445,2023,1008,תחבורה,135.054574749478,416.7727896750954,Polygon,552,208401.81775110704
35682,7445,2032,1006,שטחים פתוחים,242.51716646536323,941.9601887325209,Polygon,552,208401.81775110704
35683,7445,2035,1003,תעסוקה,146.8967396642119,1174.7960657280532,Polygon,552,208401.81775110704
35684,7445,2039,1008,תחבורה,445.55174876269535,1192.770343434069,Polygon,552,208401.81775110704
35685,7108,2192,1003,תעסוקה,229.79495688641623,3097.9477254443464,Polygon,931,189293.59921406765
35686,7108,2121,1008,תחבורה,218.66876652860236,143.24869740986276,Polygon,931,189293.59921406765
35687,6913,20,1001,מגורים,99.95975278261866,560.4715360253509,Polygon,513,101024.83195534137
35688,6771,2011,1001,מגורים,280.642642783314,3867.832255251497,Polygon,113,513275.2066038634
35689,6771,30,1008,תחבורה,530.215784751911,2826.326464838894,Polygon,113,513275.2066038634
35690,7022,2219,1001,מגורים,83.9133528224221,403.6039711831376,Polygon,1512,199743.36611560453
35691,6111,2520,1008,תחבורה,342.2878550668247,824.1999085698649,Polygon,1423,200926.47254806868
35692,6900,2233,1003,תעסוקה,215.64194654119734,3172.754551109095,Polygon,1112,3148613.296171895
35693,6900,2247,1003,תעסוקה,221.26520195319614,2993.6028700751153,Polygon,1112,3148613.296171895
35694,6900,2252,1003,תעסוקה,343.37366265427505,6745.085521662357,Polygon,1112,3148613.296171895
35695,6900,2251,1003,תעסוקה,211.51055286043893,2878.1187772348635,Polygon,1112,3148613.296171895
35696,6900,2260,1004,מלונאות/תיירות,165.87491766199287,1753.5035036424088,Polygon,1112,3148613.296171895
35697,6896,3080,1008,תחבורה,542.7855276498927,4204.6753554395655,Polygon,1131,325834.774426683
35697,6896,3080,1008,תחבורה,610.7913005013593,7946.554167607466,Polygon,1132,559732.7583810384
35698,6962,23,1002,מסחר,73.09224408648569,283.69618594124563,Polygon,312,170816.25208604324
35699,6962,24,1002,מסחר,70.57399893122549,244.94746415277143,Polygon,312,170816.25208604324
35700,7226,8,1001,מגורים,98.51575882174396,560.9651023061085,Polygon,513,101024.83195534137
35701,7226,2027,1002,מסחר,91.29210263591504,503.31059572594836,Polygon,513,101024.83195534137
35702,7107,2603,1010,אחר,68.90497879844806,118.52039846156168,Polygon,914,326779.6405963095
35702,7107,2603,1010,אחר,117.31092314675912,322.06046269639495,Polygon,623,243866.16790664033
35703,7096,2134,1010,אחר,503.3744496340755,3548.4195206760487,Polygon,914,326779.6405963095
35703,7096,2134,1010,אחר,408.9644074249226,1398.1151765075479,Polygon,623,243866.16790664033
35704,7097,2036,1008,תחבורה,904.7351822886978,9212.370097392395,Polygon,932,400321.22705684905
35704,7097,2036,1008,תחבורה,751.830808139895,3695.682266498444,Polygon,931,189293.59921406765
35705,6900,2270,1008,תחבורה,74.69543682805431,345.796932660097,Polygon,1112,3148613.296171895
35706,6896,3192,1008,תחבורה,107.1002208807457,632.7431496032681,Polygon,1112,3148613.296171895
35706,6896,3192,1008,תחבורה,369.23480983017015,5147.345352288631,Polygon,1132,559732.7583810384
35707,6900,2181,1008,תחבורה,210.8293307411538,2415.294148899914,Polygon,1112,3148613.296171895
35708,7445,2038,1008,תחבורה,71.31618050188973,34.46668093900241,Polygon,552,208401.81775110704
35709,7108,2183,1010,אחר,84.0406113866559,145.15020220773198,Polygon,931,189293.59921406765
35710,7096,2150,1003,תעסוקה,276.6331720620372,3825.2296528416337,Polygon,914,326779.6405963095
35711,6913,42,1001,מגורים,96.50436111655075,559.3883462361483,Polygon,513,101024.83195534137
35712,6913,39,1001,מגורים,98.98536799180982,569.1472910917226,Polygon,513,101024.83195534137
35713,6111,103,1001,מגורים,113.74673112594381,791.3169312875312,Polygon,1423,200926.47254806868
35714,6111,410,1008,תחבורה,49.44057819495127,45.23542731794621,Polygon,1423,200926.47254806868
35715,7050,2323,1005,מבנים ומוסדות ציבור,334.91004354017116,4216.336068917212,Polygon,723,247245.25943271263
35716,6111,239,1001,מגורים,113.8602531987476,741.1657710090818,Polygon,1423,200926.47254806868
35717,6111,2472,1008,תחבורה,260.2519588723121,586.6600402234284,Polygon,1423,200926.47254806868
35718,6111,195,1001,מגורים,100.39885932128223,606.9807609842184,Polygon,1423,200926.47254806868
35719,6630,3102,1001,מגורים,158.20519215950804,1489.3759145501467,Polygon,125,232532.33554246897
35720,6214,552,1001,מגורים,92.28596538836621,492.5103836241029,Polygon,323,137989.22320596903
35721,6946,6,1002,מסחר,89.87150577121504,458.2362510324167,Polygon,815,231806.0595833161
35722,6628,25,1001,מגורים,93.74351033919316,514.913324959842,Polygon,111,534314.6075865291
35723,6628,826,1001,מגורים,181.50901855339183,1978.7802649882233,Polygon,111,534314.6075865291
35724,6933,2017,1008,תחבורה,15.147146749352437,5.150451719895969,Polygon,542,81147.0507628937
35725,6918,5,1009,שטח לתכנון בעתיד,95.69112417833648,587.4400562734854,Polygon,541,166064.22400388742
35726,6914,41,1001,מגורים,98.56500324609664,560.3392035449332,Polygon,521,124709.64088576622
35727,6628,2086,1006,שטחים פתוחים,70.4130324218227,305.3008303730969,Polygon,111,534314.6075865291
35728,7088,2298,1008,תחבורה,117.40188586969816,355.6302181660786,Polygon,715,306667.3341530786
35729,6628,2084,1008,תחבורה,166.73946253788,1046.3909813742575,Polygon,111,534314.6075865291
35730,6163,2005,1006,שטחים פתוחים,466.6654023425833,1316.5877511989356,Polygon,922,326970.1792444084
35731,6164,2113,1008,תחבורה,162.10658716870293,329.00386017693035,Polygon,922,326970.1792444084
35731,6164,2113,1008,תחבורה,188.28995046050514,444.7366987672142,Polygon,923,277235.05059447454
35732,7244,5,1001,מגורים,125.92578350749929,973.4179058979473,Polygon,1042,154403.48991691714
35733,7244,7,1001,מגורים,138.94092425126794,1156.9068343766282,Polygon,1042,154403.48991691714
