oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
30415,7083,204,1008,תחבורה,36.175673,45.237004,Polygon,,
30416,6137,2439,1001,מגורים,189.360126,2235.490102,Polygon,,
30417,6111,2508,1008,תחבורה,69.315364,238.349643,Polygon,,
30418,6951,2031,1011,מגורים-תעסוקה מעורב,73.408094,287.69494,Polygon,,
30419,6952,80,1011,מגורים-תעסוקה מעורב,71.739749,118.291349,Polygon,,
30420,6111,2517,1008,תחבורה,59.165172,101.031673,Polygon,,
30421,7111,2019,1008,תחבורה,148.412609,609.528778,Polygon,,
30422,6111,2533,1008,תחבורה,191.466891,1271.459208,Polygon,,
30423,7085,2160,1008,תחבורה,577.963649,6103.981319,Polygon,,
30424,6792,171,1001,מגורים,74.298335,301.350653,Polygon,,
30425,6214,2391,1008,תחבורה,101.611764,226.594651,Polygon,,
30426,6213,1393,1001,מגורים,96.861676,589.76996,Polygon,,
30427,6213,2578,1008,תחבורה,60.106778,88.776148,Polygon,,
30428,6213,1344,1001,מגורים,96.295412,572.374052,Polygon,,
30429,6213,1342,1001,מגורים,99.950383,619.529749,Polygon,,
30430,7085,2151,1011,מגורים-תעסוקה מעורב,90.225399,440.979522,Polygon,,
30431,6111,2504,1008,תחבורה,512.657461,8953.178091,Polygon,,
30432,6214,2328,1011,מגורים-תעסוקה מעורב,81.621847,362.300863,Polygon,,
30433,6214,212,1001,מגורים,87.734816,456.296858,Polygon,,
30434,6216,2065,1011,מגורים-תעסוקה מעורב,20.443863,5.820307,Polygon,,
30435,6214,2351,1011,מגורים-תעסוקה מעורב,68.158497,242.521203,Polygon,,
30436,6915,64,1008,תחבורה,350.863889,1875.927962,Polygon,,
30437,6216,2051,1011,מגורים-תעסוקה מעורב,87.551391,163.372179,Polygon,,
30438,6217,2272,1011,מגורים-תעסוקה מעורב,86.791705,412.978208,Polygon,,
30439,6217,2280,1011,מגורים-תעסוקה מעורב,87.120415,472.844505,Polygon,,
30440,6217,2278,1011,מגורים-תעסוקה מעורב,90.723434,485.710221,Polygon,,
30441,6631,262,1006,שטחים פתוחים,82.737804,438.10477,Polygon,,
30442,6217,2181,1008,תחבורה,805.291443,8064.499951,Polygon,,
30443,6952,2051,1011,מגורים-תעסוקה מעורב,91.302761,475.259036,Polygon,,
30444,6111,2398,1011,מגורים-תעסוקה מעורב,81.70703,415.37713,Polygon,,
30445,6952,2019,1011,מגורים-תעסוקה מעורב,141.974398,1095.124406,Polygon,,
30446,6952,127,1011,מגורים-תעסוקה מעורב,107.144535,645.319244,Polygon,,
30447,6952,2050,1011,מגורים-תעסוקה מעורב,134.710708,1112.336714,Polygon,,
30448,6111,2524,1011,מגורים-תעסוקה מעורב,104.512305,655.389053,Polygon,,
30449,6111,2525,1011,מגורים-תעסוקה מעורב,103.49603,651.700383,Polygon,,
30450,6951,2032,1008,תחבורה,212.658213,500.623331,Polygon,,
30451,6951,2042,1011,מגורים-תעסוקה מעורב,79.092526,398.347633,Polygon,,
30452,6111,2396,1011,מגורים-תעסוקה מעורב,90.112179,446.196354,Polygon,,
30453,6111,2515,1011,מגורים-תעסוקה מעורב,101.521478,616.27802,Polygon,,
30454,7111,77,1001,מגורים,103.230139,657.469238,Polygon,,
30455,7111,126,1001,מגורים,88.169551,465.054799,Polygon,,
30456,7111,128,1001,מגורים,88.647037,462.599395,Polygon,,
30457,7111,2029,1011,מגורים-תעסוקה מעורב,80.378917,318.781657,Polygon,,
30458,7111,2026,1011,מגורים-תעסוקה מעורב,81.661543,384.811371,Polygon,,
30459,7085,9,1001,מגורים,92.301407,507.999371,Polygon,,
30460,6213,653,1001,מגורים,120.12017,846.51211,Polygon,,
30461,7011,78,1001,מגורים,47.870591,97.277651,Polygon,,
30462,7081,67,1001,מגורים,101.356043,548.323985,Polygon,,
30463,6111,2327,1011,מגורים-תעסוקה מעורב,84.850848,434.10611,Polygon,,
30464,6111,2532,1008,תחבורה,120.309806,844.201531,Polygon,,
30465,7085,2003,1011,מגורים-תעסוקה מעורב,86.414972,413.423559,Polygon,,
30466,6217,2203,1006,שטחים פתוחים,113.202707,791.722694,Polygon,,
30467,6217,2281,1008,תחבורה,69.427786,137.197422,Polygon,,
30468,6952,2049,1011,מגורים-תעסוקה מעורב,94.547395,522.708408,Polygon,,
30469,6212,2354,1008,תחבורה,354.85649,882.467412,Polygon,,
30470,6952,2022,1008,תחבורה,329.844251,1286.558445,Polygon,,
30471,6952,2057,1008,תחבורה,145.093546,273.796238,Polygon,,
30472,6625,2129,1001,מגורים,256.197253,3101.070592,Polygon,,
30473,6625,1311,1001,מגורים,179.321871,1794.430969,Polygon,,
30474,6952,54,1001,מגורים,97.210676,579.061972,Polygon,,
30475,6952,2065,1008,תחבורה,427.097311,2340.637335,Polygon,,
30476,6951,82,1001,מגורים,91.482257,449.222086,Polygon,,
30477,6951,2033,1008,תחבורה,57.475995,108.845835,Polygon,,
30478,6951,2041,1011,מגורים-תעסוקה מעורב,80.480905,380.919498,Polygon,,
30479,6111,598,1001,מגורים,226.423689,3119.103007,Polygon,,
30480,6111,2506,1008,תחבורה,166.756822,390.39797,Polygon,,
30481,6951,2040,1008,תחבורה,91.03367,196.411968,Polygon,,
30482,7011,79,1001,מגורים,42.543817,77.247866,Polygon,,
30483,7111,2015,1008,תחבורה,414.581807,1340.765184,Polygon,,
30484,6951,123,1001,מגורים,94.64913,537.89177,Polygon,,
30485,6111,2090,1011,מגורים-תעסוקה מעורב,66.993461,278.399652,Polygon,,
30486,7085,2148,1001,מגורים,93.580818,456.123606,Polygon,,
30487,7111,2016,1008,תחבורה,49.912259,150.642059,Polygon,,
30488,6792,175,1001,מגורים,98.690293,608.516318,Polygon,,
30489,6792,170,1001,מגורים,75.855286,323.157869,Polygon,,
30490,6213,2748,1008,תחבורה,315.39009,1486.165343,Polygon,,
30491,6217,2220,1011,מגורים-תעסוקה מעורב,91.680762,522.439181,Polygon,,
30492,6212,634,1001,מגורים,172.170631,1689.190946,Polygon,,
30493,6952,47,1011,מגורים-תעסוקה מעורב,99.376531,614.983494,Polygon,,
30494,6952,2053,1011,מגורים-תעסוקה מעורב,91.923286,483.054836,Polygon,,
30495,6213,1310,1001,מגורים,108.500571,739.382727,Polygon,,
30496,6213,1501,1006,שטחים פתוחים,120.608797,577.014994,Polygon,,
30497,6111,2503,1008,תחבורה,111.229085,741.82196,Polygon,,
30498,6213,2734,1011,מגורים-תעסוקה מעורב,84.463279,437.1045,Polygon,,
30499,6212,2416,1011,מגורים-תעסוקה מעורב,151.013985,1378.618801,Polygon,,
30500,6215,297,1001,מגורים,96.118687,569.552077,Polygon,,
30501,7085,2147,1011,מגורים-תעסוקה מעורב,90.977946,494.805087,Polygon,,
30502,6213,455,1001,מגורים,112.784787,781.862391,Polygon,,
30503,6217,181,1001,מגורים,101.064223,629.934068,Polygon,,
30504,6217,2283,1008,תחבורה,88.184495,469.010743,Polygon,,
30505,6111,2477,1008,תחבורה,309.815783,1602.006892,Polygon,,
30506,6952,48,1001,מגורים,91.840562,521.996825,Polygon,,
30507,6952,2052,1011,מגורים-תעסוקה מעורב,91.678466,478.269671,Polygon,,
30508,6213,650,1001,מגורים,116.02121,765.270963,Polygon,,
30509,6213,651,1001,מגורים,115.382433,776.195251,Polygon,,
30510,6213,1305,1001,מגורים,86.769396,447.989094,Polygon,,
30511,6213,2733,1011,מגורים-תעסוקה מעורב,83.297686,424.264046,Polygon,,
30512,6212,2368,1011,מגורים-תעסוקה מעורב,82.925876,416.174554,Polygon,,
30513,6212,2365,1011,מגורים-תעסוקה מעורב,83.232687,420.397412,Polygon,,
30514,6214,2340,1011,מגורים-תעסוקה מעורב,82.491815,415.723781,Polygon,,
30515,6214,270,1008,תחבורה,93.464773,505.635434,Polygon,,
30516,6111,2519,1008,תחבורה,15.293352,13.478554,Polygon,,
30517,6212,440,1001,מגורים,79.742808,388.737518,Polygon,,
30518,6212,219,1001,מגורים,80.428726,290.538904,Polygon,,
30519,7083,2149,1006,שטחים פתוחים,313.326067,1944.511772,Polygon,,
30520,6137,2434,1006,שטחים פתוחים,33.981901,71.936783,Polygon,,
30521,6111,2514,1011,מגורים-תעסוקה מעורב,91.213634,518.016826,Polygon,,
30522,6952,2034,1005,מבנים ומוסדות ציבור,155.278672,1332.629208,Polygon,,
30523,6952,2040,1008,תחבורה,94.796412,394.320534,Polygon,,
30524,6951,2039,1011,מגורים-תעסוקה מעורב,79.148495,358.822801,Polygon,,
30525,6951,2037,1011,מגורים-תעסוקה מעורב,81.303195,384.198798,Polygon,,
30526,6111,2373,1008,תחבורה,542.513636,2229.798351,Polygon,,
30527,6111,2516,1008,תחבורה,70.488107,135.603323,Polygon,,
30528,6111,2518,1011,מגורים-תעסוקה מעורב,60.413603,64.737231,Polygon,,
30529,7111,117,1001,מגורים,91.069066,505.58226,Polygon,,
30530,7111,2023,1008,תחבורה,172.642418,711.445319,Polygon,,
30531,7111,2025,1008,תחבורה,96.348366,218.745598,Polygon,,
30532,6951,2017,1008,תחבורה,587.176961,1469.016981,Polygon,,
30533,6111,2470,1010,אחר,242.350042,3613.22101,Polygon,,
30534,7081,93,1005,מבנים ומוסדות ציבור,130.674575,1042.086491,Polygon,,
30535,6111,2465,1011,מגורים-תעסוקה מעורב,100.628019,603.94473,Polygon,,
30536,6986,100,1001,מגורים,98.477996,589.900829,Polygon,,
30537,6986,102,1001,מגורים,57.473423,167.60793,Polygon,,
30538,6986,104,1001,מגורים,87.589771,476.402093,Polygon,,
30539,7074,12,1001,מגורים,93.989656,545.9726,Polygon,,
30540,7153,318,0,ללא סיווג,117.435459,271.4464,Polygon,,
30541,7153,246,0,ללא סיווג,101.923129,649.7601,Polygon,,
30542,7056,33,0,ללא סיווג,142.822338,1062.650094,Polygon,,
30543,6986,64,1001,מגורים,89.850804,501.829907,Polygon,,
30544,6986,214,1001,מגורים,100.970313,637.724936,Polygon,,
30545,6139,16,0,ללא סיווג,259.24148,2633.506283,Polygon,,
30546,6037,20,0,ללא סיווג,466.223032,1823.517298,Polygon,,
30547,6035,48,0,ללא סיווג,196.849374,2310.418645,Polygon,,
30548,6037,14,0,ללא סיווג,443.84218,3756.5413,Polygon,,
30549,6037,9,0,ללא סיווג,276.986658,1773.143311,Polygon,,
30550,6037,52,0,ללא סיווג,397.070895,3799.414093,Polygon,,
30551,6037,54,0,ללא סיווג,339.523712,4826.575486,Polygon,,
30552,6995,32,0,ללא סיווג,140.491427,1041.796133,Polygon,,
30553,7115,8,1001,מגורים,86.299061,452.790691,Polygon,,
30554,7115,12,1001,מגורים,90.725704,492.619389,Polygon,,
30555,6111,2452,1010,אחר,195.52855,1916.66347,Polygon,,
30556,7085,2149,1011,מגורים-תעסוקה מעורב,79.596998,365.925716,Polygon,,
30557,7085,2153,1008,תחבורה,148.375613,612.472251,Polygon,,
30558,6792,169,1008,תחבורה,102.644916,99.078301,Polygon,,
30559,6213,2548,1011,מגורים-תעסוקה מעורב,105.313103,634.449015,Polygon,,
30560,6214,221,1001,מגורים,89.092672,495.566344,Polygon,,
30561,6212,2268,1008,תחבורה,84.267761,132.825241,Polygon,,
30562,6111,2326,1011,מגורים-תעסוקה מעורב,109.509355,689.695233,Polygon,,
30563,6213,2466,1001,מגורים,111.308941,704.55465,Polygon,,
30564,6213,1448,1008,תחבורה,47.348252,74.513471,Polygon,,
30565,6214,505,1005,מבנים ומוסדות ציבור,257.276041,3263.951202,Polygon,,
30566,6214,2398,1011,מגורים-תעסוקה מעורב,95.36883,509.007535,Polygon,,
30567,6214,2388,1011,מגורים-תעסוקה מעורב,125.2424,898.8225,Polygon,,
30568,6214,2390,1011,מגורים-תעסוקה מעורב,84.267352,442.431086,Polygon,,
30569,6212,2233,1008,תחבורה,178.527924,792.311848,Polygon,,
30570,6212,2374,1011,מגורים-תעסוקה מעורב,91.243047,454.296657,Polygon,,
30571,6215,2070,1008,תחבורה,50.695183,149.177532,Polygon,,
30572,7115,14,1001,מגורים,83.425313,446.06162,Polygon,,
30573,6037,55,0,ללא סיווג,268.320576,3525.203007,Polygon,,
30574,7115,2024,0,ללא סיווג,21.664079,21.659872,Polygon,,
30575,7231,2,0,ללא סיווג,454.771099,11252.59949,Polygon,,
30576,7153,353,0,ללא סיווג,97.354822,567.8999,Polygon,,
30577,7153,271,0,ללא סיווג,100.526776,615.914863,Polygon,,
30578,7153,289,0,ללא סיווג,106.799007,671.798613,Polygon,,
30579,7153,284,0,ללא סיווג,117.159476,837.896311,Polygon,,
30580,6990,27,0,ללא סיווג,106.627594,228.161325,Polygon,,
30581,7153,242,0,ללא סיווג,99.465716,614.734798,Polygon,,
30582,7153,304,0,ללא סיווג,102.581143,676.438015,Polygon,,
30583,6023,5,0,ללא סיווג,539.069732,13377.31865,Polygon,,
30584,6023,40,0,ללא סיווג,567.579711,15527.9135,Polygon,,
30585,6023,8,0,ללא סיווג,245.956994,2114.00455,Polygon,,
30586,6023,29,0,ללא סיווג,417.050489,8633.064738,Polygon,,
30587,7072,15,1001,מגורים,59.138962,210.391398,Polygon,,
30588,6217,524,1001,מגורים,101.018535,550.294047,Polygon,,
30589,6135,222,1001,מגורים,87.654711,478.088696,Polygon,,
30590,6911,2027,1001,מגורים,79.910572,324.251031,Polygon,,
30591,6335,3,0,ללא סיווג,266.885009,3884.10004,Polygon,,
30592,6336,249,1001,מגורים,93.398664,520.29093,Polygon,,
30593,6336,290,1001,מגורים,103.332184,607.003866,Polygon,,
30594,6626,113,1001,מגורים,124.673991,943.668597,Polygon,,
30595,6638,130,1001,מגורים,93.175267,541.021637,Polygon,,
30596,6623,546,1001,מגורים,110.026548,726.347107,Polygon,,
30597,6023,20,0,ללא סיווג,316.459127,2998.5527,Polygon,,
30598,6023,23,0,ללא סיווג,402.909885,3159.1235,Polygon,,
30599,6332,60,1001,מגורים,95.870455,555.360137,Polygon,,
30600,6624,636,1006,שטחים פתוחים,139.336773,410.688253,Polygon,,
30601,6624,631,1001,מגורים,85.87593,452.548443,Polygon,,
30602,6624,829,1001,מגורים,65.243636,226.151242,Polygon,,
30603,6624,755,1001,מגורים,65.341777,227.033189,Polygon,,
30604,6626,152,1001,מגורים,92.887818,529.794263,Polygon,,
30605,6627,540,1001,מגורים,95.62694,513.665433,Polygon,,
30606,6631,73,1008,תחבורה,45.204054,69.105222,Polygon,,
30607,6627,636,1008,תחבורה,153.634092,678.364611,Polygon,,
30608,6638,120,1001,מגורים,105.203825,670.089773,Polygon,,
30609,6623,564,1001,מגורים,114.917886,771.23635,Polygon,,
30610,6636,332,1001,מגורים,103.704553,664.659577,Polygon,,
30611,6915,4,1009,שטח לתכנון בעתיד,84.564262,411.103222,Polygon,,
30612,6150,792,1001,מגורים,140.191265,1225.074115,Polygon,,
30613,6975,2085,1001,מגורים,114.32234,829.59137,Polygon,,
30614,6973,2065,1008,תחבורה,43.87987,52.90514,Polygon,,
30615,7082,2056,1008,תחבורה,18.047917,19.152595,Polygon,,
30616,7082,2046,1003,תעסוקה,60.072449,127.607454,Polygon,,
30617,7091,2058,1008,תחבורה,34.989499,52.73873,Polygon,,
30618,6911,2002,1008,תחבורה,67.578395,91.462675,Polygon,,
30619,6910,29,1001,מגורים,100.156474,519.4559,Polygon,,
30620,6926,83,1001,מגורים,62.792146,239.391909,Polygon,,
30621,7420,56,1001,מגורים,42.874859,108.48381,Polygon,,
30622,7056,40,0,ללא סיווג,157.06254,500.37934,Polygon,,
30623,7115,2015,1010,אחר,362.576292,3963.688313,Polygon,,
30624,6990,6,0,ללא סיווג,570.736123,19410.4415,Polygon,,
30625,7024,6,1001,מגורים,53.91328,176.741529,Polygon,,
30626,6135,216,1001,מגורים,93.305939,537.97393,Polygon,,
30627,6995,57,0,ללא סיווג,227.32649,2748.120309,Polygon,,
30628,7043,2105,1008,תחבורה,58.063387,159.893235,Polygon,,
30629,6037,59,0,ללא סיווג,309.596728,2739.9846,Polygon,,
30630,7069,50,1001,מגורים,53.381052,165.880306,Polygon,,
30631,6972,154,1001,מגורים,62.934396,182.1841,Polygon,,
30632,6141,72,0,ללא סיווג,471.987504,1646.60885,Polygon,,
30633,6135,2398,1008,תחבורה,85.764402,217.599756,Polygon,,
30634,6631,192,1001,מגורים,312.324358,4003.818294,Polygon,,
30635,6638,2557,1005,מבנים ומוסדות ציבור,296.941477,4871.165377,Polygon,,
30636,6638,198,1001,מגורים,162.26849,1536.170015,Polygon,,
30637,6772,59,1001,מגורים,225.131099,2340.42959,Polygon,,
30638,6150,113,1001,מגורים,59.9523,171.36195,Polygon,,
30639,7097,33,1001,מגורים,72.060377,182.053636,Polygon,,
30640,7083,80,1002,מסחר,44.133528,110.509956,Polygon,,
30641,6986,237,1001,מגורים,90.953478,516.927638,Polygon,,
30642,6638,518,1001,מגורים,101.437608,666.831609,Polygon,,
30643,6636,537,1001,מגורים,93.355469,536.874818,Polygon,,
30644,7088,2276,1003,תעסוקה,103.224583,621.713274,Polygon,,
30645,6638,533,1001,מגורים,102.281952,666.345031,Polygon,,
30646,6951,2043,1008,תחבורה,888.17902,7708.364529,Polygon,,
30647,7111,2027,1008,תחבורה,122.446661,275.975721,Polygon,,
30648,7085,2155,1011,מגורים-תעסוקה מעורב,91.040794,495.709826,Polygon,,
30649,6792,173,1001,מגורים,98.198846,601.866394,Polygon,,
30650,6213,855,1001,מגורים,103.472195,613.810453,Polygon,,
30651,6214,2304,1008,תחבורה,340.691003,1291.972718,Polygon,,
30652,6217,2213,1011,מגורים-תעסוקה מעורב,127.276185,973.367542,Polygon,,
30653,6952,2066,1008,תחבורה,236.021547,1094.773371,Polygon,,
30654,6213,2462,1001,מגורים,128.151966,868.542926,Polygon,,
30655,6213,858,1008,תחבורה,47.462829,75.758211,Polygon,,
30656,7085,2159,1011,מגורים-תעסוקה מעורב,59.511211,204.292844,Polygon,,
30657,6213,80,1001,מגורים,102.184465,578.69954,Polygon,,
30658,6214,2408,1008,תחבורה,515.924077,3503.074059,Polygon,,
30659,6215,2069,1008,תחבורה,38.236301,31.691746,Polygon,,
30660,6212,439,1001,מגורים,82.86717,420.212396,Polygon,,
30661,6212,2046,1008,תחבורה,60.493949,68.49269,Polygon,,
30662,7002,65,1008,תחבורה,154.195818,303.875458,Polygon,,
30663,6902,200,1008,תחבורה,36.691854,17.936048,Polygon,,
30664,6792,172,1001,מגורים,74.347682,301.1093,Polygon,,
30665,6214,2403,1008,תחבורה,44.496004,122.639498,Polygon,,
30666,6213,2454,1001,מגורים,166.802475,1692.804765,Polygon,,
30667,6213,1271,1008,תחבורה,47.351126,73.762809,Polygon,,
30668,6111,2481,1011,מגורים-תעסוקה מעורב,138.645998,1147.371072,Polygon,,
30669,6212,2371,1011,מגורים-תעסוקה מעורב,82.810973,414.335609,Polygon,,
30670,6214,2394,1008,תחבורה,285.287648,678.279127,Polygon,,
30671,6214,2312,1008,תחבורה,961.105068,5527.329004,Polygon,,
30672,6958,109,1001,מגורים,100.007766,477.525488,Polygon,,
30673,6212,1251,1001,מגורים,116.753152,787.557999,Polygon,,
30674,6958,2069,1001,מגורים,56.238003,193.433588,Polygon,,
30675,6212,217,1001,מגורים,79.135238,281.534663,Polygon,,
30676,6212,385,1001,מגורים,114.387732,744.77098,Polygon,,
30677,7002,55,1001,מגורים,125.073767,977.60514,Polygon,,
